element,sp_num,obs_wl_air(nm),unc_obs_wl,ritz_wl_air(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,J_i,J_k,Type,diag_lines,
Ar,2,877.18602,0.00002,877.186024,0.000024,158,,,5/2,3/2,,,
Ar,2,878.0698,0.0003,878.06989,0.00003,8,,,5/2,3/2,,,
Ar,1,,,878.4557,,,2.4e+05,D,1,0,,,
Ar,2,878.839,0.002,878.84097,0.00005,0,,,1/2,1/2,,,
Ar,2,879.0555,0.0008,879.055897,0.000024,1,,,5/2,7/2,,,
Ar,2,879.61407,0.00015,879.61410,0.00003,13,,,3/2,1/2,,,
Ar,1,,,879.90874,,,4.6e+05,D+,2,1,,,
Ar,2,880.3860,0.0008,880.38556,0.00008,1,,,7/2,5/2,,,
Ar,2,883.8009,0.0008,883.80039,0.00005,1,,,3/2,3/2,,,
Ar,2,884.2527,0.0008,884.25274,0.00009,1,,,5/2,7/2,,,
Ar,1,884.991,,,,180,,,,,,,
Ar,2,885.0695,0.0008,885.07024,0.00009,1,,,3/2,1/2,,,
Ar,2,886.7170,0.0008,886.718109,0.000024,2,,,3/2,5/2,,,
Ar,2,887.0216,0.0008,887.021372,0.000024,1,,,5/2,5/2,,,
Ar,2,887.373,0.002,887.377022,0.000024,0,,,5/2,3/2,,,
Ar,2,889.01495,0.00010,889.01497,0.00003,22,,,3/2,5/2,,,
Ar,2,889.5144,0.0008,889.51524,0.00003,1,,,3/2,3/2,,,
Ar,2,889.92982,0.00017,889.92992,0.00008,11,,,5/2,5/2,,,
Ar,2,890.4512,0.0008,890.45065,0.00004,1,,,3/2,5/2,,,
Ar,2,890.56560,0.00003,890.56560,0.00003,68,,,5/2,7/2,,,
Ar,2,891.5522,0.0008,891.55174,0.00003,1,,,3/2,3/2,,,
Ar,2,892.0190,0.0006,892.02026,0.00003,10bl,,,7/2,7/2,,,
Ar,2,892.6074,0.0008,892.60757,0.00007,3,6.e+05,C+,1/2,1/2,,,
Ar,2,892.6819,0.0008,892.68269,0.00006,1,,,5/2,3/2,,,
Ar,2,893.13307,0.00006,893.133054,0.000024,32,,,5/2,5/2,,,
Ar,2,893.5448,0.0008,893.54417,0.00010,1,,,1/2,1/2,,,
Ar,2,893.7530,0.0008,893.75389,0.00005,1,,,7/2,5/2,,,
Ar,1,,,896.21468,,,1.6e+05,D+,1,1,,,
Ar,2,896.688,0.002,896.68835,0.00005,0,,,1/2,3/2,,,
Ar,2,896.89495,0.00015,896.89461,0.00006,14,,,7/2,7/2,,,
Ar,2,897.13640,0.00003,897.136393,0.000025,59,,,3/2,5/2,,,
Ar,18,,,898.17,0.09,,4.6377e+05,AA,1/2,3/2,,,
Ar,2,898.66158,0.00004,898.66163,0.00003,60,,,7/2,9/2,,,
Ar,2,899.58638,0.00003,899.586315,0.000025,62,,,5/2,7/2,,,
Ar,2,899.78080,0.00006,899.78092,0.00003,31,,,3/2,3/2,,,
Ar,2,900.177,0.002,900.17615,0.00006,0,,,1/2,3/2,,,
Ar,2,900.790,0.002,900.78745,0.00003,0.5,,,1/2,1/2,,,
Ar,2,900.84569,0.00002,900.845652,0.000025,87,,,5/2,7/2,,,
Ar,2,901.4938,0.0010,901.49353,0.00011,1,,,1/2,1/2,,,
Ar,2,901.75916,0.00002,901.759146,0.000025,102,,,3/2,1/2,,,
Ar,2,901.822,0.002,901.81995,0.00003,0.5,,,5/2,7/2,,,
Ar,2,902.230,0.002,902.23173,0.00010,0,,,3/2,3/2,,,
Ar,2,903.135,0.002,903.136194,0.000025,1,,,3/2,1/2,,,
Ar,2,903.59204,0.00011,903.59192,0.00005,19,,,5/2,5/2,,,
Ar,2,905.1229,0.0004,905.12310,0.00008,7,,,3/2,5/2,,,
Ar,1,,,905.74928,,,9.7e+04,E,0,1,,,
Ar,2,906.07463,0.00004,906.07468,0.00006,50,,,5/2,7/2,,,
Ar,2,906.80230,0.00005,906.80229,0.00006,44,,,5/2,7/2,,,
Ar,1,907.5394,,907.5395,,20,1.2e+06,D,1,0,,,
Ar,2,907.97072,0.00015,907.97082,0.00007,15,,,3/2,3/2,,,
Ar,2,909.51026,0.00003,909.51026,0.00003,68,,,7/2,9/2,,,
Ar,2,909.85743,0.00005,909.85739,0.00004,40,,,1/2,3/2,,,
Ar,2,910.65624,0.00002,910.656254,0.000025,102,,,7/2,9/2,,,
Ar,2,911.4348,0.0003,911.43522,0.00004,6,,,1/2,1/2,,,
Ar,1,912.2967,,912.29666,,35000,1.89e+07,B,2,1,,,
Ar,2,913.849,0.002,913.84704,0.00008,0h,,,1/2,3/2,,,
Ar,2,915.082,0.002,915.08105,0.00005,1,4.5e+05,E,3/2,1/2,,,
Ar,2,915.154,0.002,915.15858,0.00006,0,,,3/2,1/2,,,
Ar,2,915.60492,0.00007,915.60491,0.00003,27,,,3/2,5/2,,,
Ar,2,915.90316,0.00012,915.90326,0.00007,17,,,5/2,3/2,,,
Ar,2,916.8917,0.0010,916.89115,0.00008,1,,,1/2,3/2,,,
Ar,2,919.1185,0.0004,919.117819,0.000018,7,,,3/2,3/2,,,
Ar,2,919.25919,0.00007,919.25927,0.00005,31,,,3/2,5/2,,,
Ar,1,919.4638,,919.4638,,550,1.76e+06,C,1,1,,,
Ar,2,921.039,0.002,921.03671,0.00003,1,,,5/2,5/2,,,
Ar,2,921.89849,0.00006,921.89859,0.00003,38,,,3/2,5/2,,,
Ar,2,922.22677,0.00019,922.22640,0.00003,10,,,5/2,5/2,,,
Ar,1,922.4499,,922.44980,,15000,5.0e+06,B,1,2,,,
Ar,2,925.2633,0.0003,925.26329,0.00008,10,,,1/2,3/2,,,
Ar,2,925.8772,0.0002,925.87716,0.00009,10,,,3/2,5/2,,,
Ar,2,927.97099,0.00008,927.97092,0.00003,26,,,3/2,3/2,,,
Ar,1,929.1531,,929.1532,,400,3.26e+06,C,1,0,,,
Ar,2,930.587,0.002,930.58698,0.00006,1,,,7/2,7/2,,,
Ar,2,931.351,0.002,931.35122,0.00006,1,,,9/2,9/2,,,
Ar,2,933.105,0.002,933.10552,0.00004,1,,,1/2,3/2,,,
Ar,2,933.598,0.002,933.59814,0.00004,0,,,3/2,3/2,,,
Ar,2,934.4803,0.0002,934.48053,0.00014,7,,,5/2,7/2,,,
Ar,1,935.4220,,935.42179,,1600,1.06e+06,B,1,1,,,
Ar,2,936.0466,0.0010,936.04640,0.00006,1l,,,7/2,7/2,,,
Ar,2,937.4163,0.0010,937.41687,0.00005,3,,,3/2,3/2,,,
Ar,2,939.201,0.002,939.19603,0.00009,0?,,,9/2,7/2,,,
Ar,2,939.491,0.002,939.49128,0.00004,0.5,,,1/2,3/2,,,
Ar,2,939.690,0.002,939.68820,0.00004,0,,,3/2,5/2,,,
Ar,2,941.8582,0.0010,941.85848,0.00003,1,3.9e+05,E,3/2,1/2,,,
Ar,2,942.04762,0.00004,942.04757,0.00003,59,,,3/2,5/2,,,
Ar,2,943.6230,0.0002,943.62291,0.00004,13,,,1/2,3/2,,,
Ar,2,945.320,0.002,945.31586,0.00011,0.5,,,3/2,3/2,,,
Ar,2,946.681,0.002,946.6805,0.0018,0,,,3/2,5/2,,,
Ar,2,946.828,0.002,946.82986,0.00007,0.5,,,5/2,5/2,,,
Ar,2,947.52495,0.00006,947.52493,0.00003,35,,,5/2,3/2,,,
Ar,2,948.0877,0.0003,948.08797,0.00003,7,,,7/2,5/2,,,
Ar,2,949.098,0.002,949.0958,0.0018,0.5,,,5/2,5/2,,,
Ar,2,950.046,0.002,950.04261,0.00006,0,,,3/2,1/2,,,
Ar,2,950.416,0.002,950.4146,0.0003,0.5*,,,11/2,11/2,,,
Ar,2,950.416,0.002,950.41758,0.00014,0.5*,,,9/2,9/2,,,
Ar,2,950.8440,0.0010,950.84517,0.00007,3,,,5/2,3/2,,,
Ar,2,951.776,0.002,951.7739,0.0004,0,,,5/2,7/2,,,
Ar,2,952.404,0.002,952.40525,0.00004,0.5,,,5/2,3/2,,,
Ar,2,952.639,0.002,952.63929,0.00004,1,,,7/2,7/2,,,
Ar,2,953.56550,0.00006,953.56538,0.00003,34,,,5/2,7/2,,,
Ar,2,954.06651,0.00006,954.06656,0.00004,38,,,7/2,9/2,,,
Ar,2,955.36308,0.00006,955.36303,0.00003,36,,,7/2,7/2,,,
Ar,2,956.684,0.002,956.68792,0.00014,0,,,9/2,7/2,,,
Ar,2,957.631,0.002,957.63087,0.00013,0,,,5/2,3/2,,,
Ar,2,958.6989,0.0002,958.69866,0.00015,10,,,7/2,7/2,,,
Ar,2,959.9325,0.0010,959.93318,0.00006,2,,,9/2,9/2,,,
Ar,2,960.19250,0.00003,960.19252,0.00006,110,,,9/2,11/2,,,
Ar,2,961.038,0.002,961.03727,0.00004,0.5,,,1/2,3/2,,,
Ar,2,961.2508,0.0010,961.2508,0.0010,2*,,,11/2,13/2,,,
Ar,2,961.2508,0.0010,961.2508,0.0010,2*,,,9/2,11/2,,,
Ar,2,961.95765,0.00004,961.95760,0.00007,56*,,,7/2,9/2,,,
Ar,2,961.95765,0.00004,961.95781,0.00010,56*,,,7/2,7/2,,,
Ar,2,962.20663,0.00003,962.20673,0.00009,68,,,7/2,9/2,,,
Ar,2,962.32363,0.00012,962.32365,0.00008,19,,,5/2,5/2,,,
Ar,2,963.089,0.002,963.08619,0.00005,0,,,5/2,3/2,,,
Ar,2,963.841,0.002,963.84218,0.00003,0?,,,5/2,3/2,,,
Ar,2,964.11882,0.00012,964.11912,0.00004,15,,,5/2,7/2,,,
Ar,2,964.33151,0.00016,964.33126,0.00014,14,,,7/2,7/2,,,
Ar,2,965.59725,0.00003,965.59715,0.00009,85,,,5/2,7/2,,,
Ar,1,965.7786,,965.77858,,25000,5.4e+06,B,1,1,,,
Ar,2,966.927,0.002,966.92835,0.00004,0,,,3/2,5/2,,,
Ar,2,967.521,0.002,967.52018,0.00004,0.5,,,3/2,3/2,,,
Ar,2,967.62850,0.00018,967.62867,0.00007,45bl,,,7/2,9/2,,,
Ar,2,967.88084,0.00005,967.88075,0.00008,50,,,7/2,9/2,,,
Ar,2,968.2219,0.0003,968.2219,0.0004,6,,,5/2,7/2,,,
Ar,2,968.416,0.002,968.4164,0.0019,0,,,3/2,5/2,,,
Ar,2,970.1515,0.0010,970.15256,0.00003,1,,,5/2,5/2,,,
Ar,2,970.1963,0.0003,970.19643,0.00014,10,,,3/2,3/2,,,
Ar,2,970.859,0.002,970.85699,0.00008,0.5,,,1/2,1/2,,,
Ar,2,971.1768,0.0002,971.17645,0.00006,12,,,9/2,9/2,,,
Ar,2,971.31108,0.00011,971.31120,0.00008,20,,,3/2,5/2,,,
Ar,2,971.377,0.002,971.37601,0.00005,0,,,5/2,3/2,,,
Ar,2,972.6582,0.0005,972.65876,0.00007,5,,,7/2,7/2,,,
Ar,2,973.006,0.002,973.00705,0.00004,0,,,1/2,3/2,,,
Ar,2,973.45550,0.00016,973.45478,0.00015,14,,,5/2,5/2,,,
Ar,2,973.97684,0.00009,973.97707,0.00012,28,,,3/2,1/2,,,
Ar,2,974.34566,0.00006,974.34559,0.00013,93bl,,,3/2,5/2,,,
Ar,2,975.01350,0.00005,975.01348,0.00010,51,,,3/2,5/2,,,
Ar,2,975.61415,0.00003,975.61416,0.00007,85,,,5/2,7/2,,,
Ar,2,975.86365,0.00003,975.86366,0.00004,107,,,9/2,11/2,,,
Ar,2,976.1851,0.0002,976.18475,0.00004,10,,,5/2,5/2,,,
Ar,2,977.1830,0.0003,977.18308,0.00006,10,,,5/2,7/2,,,
Ar,2,977.35674,0.00003,977.35674,0.00005,112,,,7/2,9/2,,,
Ar,2,978.30786,0.00006,978.30810,0.00017,102bl,,,5/2,7/2,,,
Ar,1,978.4503,,978.45020,,4500,1.47e+06,B,1,2,,,
Ar,2,979.32307,0.00008,979.32299,0.00009,28,,,7/2,9/2,,,
Ar,2,980.20204,0.00012,980.20186,0.00007,36bl,,,9/2,11/2,,,
Ar,2,980.36898,0.00003,980.36898,0.00006,102,,,7/2,9/2,,,
Ar,2,981.44210,0.00007,981.4410,0.0004,28,,,5/2,7/2,,,
Ar,2,981.710,0.002,981.70218,0.00013,0,,,5/2,7/2,,,
Ar,2,981.9174,0.0003,981.91756,0.00005,9,,,3/2,5/2,,,
Ar,2,982.46399,0.00013,982.46418,0.00004,20,,,3/2,3/2,,,
Ar,2,982.5832,0.0003,982.58364,0.00012,8,,,3/2,3/2,,,
Ar,2,982.9856,0.0010,982.98562,0.00005,3,,,3/2,5/2,,,
Ar,2,983.71699,0.00010,983.71684,0.00009,21,,,3/2,5/2,,,
Ar,2,984.94582,0.00003,984.94582,0.00004,132,,,11/2,13/2,,,
Ar,2,985.40610,0.00003,985.40609,0.00006,129,,,9/2,11/2,,,
Ar,2,988.714,0.002,988.71382,0.00004,0?,,,3/2,1/2,,,
Ar,2,990.064,0.002,990.06528,0.00003,0,,,3/2,3/2,,,
Ar,2,990.429,0.002,990.42538,0.00004,1,,,5/2,5/2,,,
Ar,2,990.58859,0.00003,990.58861,0.00008,87,,,7/2,9/2,,,
Ar,2,990.63917,0.00003,990.63917,0.00003,69,,,5/2,3/2,,,
Ar,2,990.97166,0.00020,990.97144,0.00006,11,,,11/2,11/2,,,
Ar,2,991.4238,0.0002,991.42400,0.00009,13,,,9/2,9/2,,,
Ar,2,991.61552,0.00006,991.61550,0.00007,79bl,,,5/2,7/2,,,
Ar,2,992.88329,0.00016,992.88329,0.00020,20,,,7/2,9/2,,,
Ar,2,993.16788,0.00012,993.16788,0.00021,21,,,5/2,7/2,,,
Ar,2,993.5046,0.0010,993.50419,0.00008,1,,,5/2,5/2,,,
Ar,2,994.91504,0.00003,994.91508,0.00004,68,,,5/2,3/2,,,
Ar,2,995.10886,0.00007,995.10889,0.00003,33,,,5/2,5/2,,,
Ar,2,995.28051,0.00004,995.28053,0.00004,54,,,5/2,7/2,,,
Ar,2,995.822,0.002,995.82001,0.00004,0,,,3/2,1/2,,,
Ar,2,996.2314,0.0010,996.23474,0.00007,1,,,9/2,9/2,,,
Ar,2,996.5416,0.0003,996.54163,0.00008,8,,,7/2,7/2,,,
Ar,2,996.70431,0.00003,996.70424,0.00006,89,,,9/2,11/2,,,
Ar,2,997.2336,0.0003,997.23330,0.00004,9,,,5/2,5/2,,,
Ar,2,997.59428,0.00019,997.59456,0.00012,11,,,5/2,5/2,,,
Ar,2,997.78274,0.00004,997.78265,0.00017,68,,,1/2,3/2,,,
Ar,2,998.839,0.002,998.83822,0.00007,1,,,1/2,1/2,,,
Ar,2,998.902,0.002,998.90271,0.00003,1,,,3/2,3/2,,,
Ar,2,999.38629,0.00003,999.38638,0.00013,145,,,3/2,5/2,,,
Ar,2,999.40122,0.00017,999.40146,0.00014,15,,,3/2,3/2,,,
Ar,2,1001.30962,0.00013,1001.30962,0.00015,16,,,7/2,9/2,,,
Ar,2,1001.3401,0.0003,1001.3401,0.0003,7,,,9/2,11/2,,,
Ar,2,1002.22850,0.00003,1002.22850,0.00004,117,,,3/2,5/2,,,
Ar,2,1003.596,0.002,1003.59698,0.00004,0.5,,,5/2,3/2,,,
Ar,1,1005.206,,,,180,,,,,,,
Ar,2,1008.381,0.002,1008.37610,0.00005,0,,,1/2,1/2,,,
Ar,2,1009.30072,0.00014,1009.30033,0.00010,21,,,1/2,3/2,,,
Ar,2,1009.925,0.003,1009.92386,0.00004,0?,,,3/2,1/2,,,
Ar,2,1011.06686,0.00014,1011.06688,0.00003,19,,,5/2,5/2,,,
Ar,2,1011.15923,0.00003,1011.15924,0.00003,229,,,7/2,5/2,,,
Ar,2,1013.84117,0.00014,1013.84115,0.00007,18,,,3/2,1/2,,,
Ar,2,1014.596,0.003,1014.60208,0.00003,0.5,,,3/2,5/2,,,
Ar,13,,,1015,3,,1.79e+01,B,0,1,M1,,
Ar,2,1016.38648,0.00019,1016.38657,0.00005,13,,,1/2,3/2,,,
Ar,2,1019.302,0.003,1019.29987,0.00004,0,,,3/2,1/2,,,
Ar,2,1019.372,0.003,1019.37148,0.00005,0.5,,,3/2,5/2,,,
Ar,2,1020.3396,0.0004,1020.3394,0.0003,11,,,5/2,7/2,,,
Ar,2,1020.3928,0.0003,1020.39243,0.00004,9,,,5/2,5/2,,,
Ar,2,1022.10011,0.00005,1022.10001,0.00006,51,,,5/2,3/2,,,
Ar,2,1023.08561,0.00005,1023.08561,0.00003,52,,,3/2,5/2,,,
Ar,2,1025.10093,0.00008,1025.10145,0.00005,27,,,3/2,3/2,,,
Ar,2,1026.202,0.006,1026.19557,0.00009,0bl?,,,5/2,5/2,,,
Ar,2,1026.82673,0.00004,1026.82675,0.00004,66,,,7/2,5/2,,,
Ar,2,1026.84401,0.00017,1026.84394,0.00009,15,,,3/2,3/2,,,
Ar,2,1027.36987,0.00003,1027.36980,0.00005,107,,,5/2,7/2,,,
Ar,2,1027.584,0.003,1027.58871,0.00008,0,,,9/2,7/2,,,
Ar,2,1027.730,0.003,1027.72693,0.00004,0?,,,3/2,5/2,,,
Ar,2,1029.90887,0.00006,1029.90889,0.00006,43,,,9/2,9/2,,,
Ar,2,1030.56350,0.00009,1030.56346,0.00004,25,,,1/2,3/2,,,
Ar,2,1032.534,0.003,1032.53630,0.00004,1,,,3/2,3/2,,,
Ar,2,1032.662,0.003,1032.66331,0.00004,0.5,,,1/2,1/2,,,
Ar,1,1033.272,,,,30,,,,,,,
Ar,2,1036.596,0.003,1036.59904,0.00004,0h,,,3/2,3/2,,,
Ar,2,1037.008,0.003,1037.01351,0.00004,0.5,,,5/2,3/2,,,
Ar,2,1038.3900,0.002,1038.38907,0.00003,1,,,5/2,7/2,,,
Ar,2,1039.26187,0.00003,1039.26182,0.00006,87,,,3/2,5/2,,,
Ar,2,1040.15228,0.00007,1040.15233,0.00004,38,,,3/2,1/2,,,
Ar,2,1040.7186,0.0002,1040.71879,0.00010,13,,,3/2,3/2,,,
Ar,2,1041.05476,0.00011,1041.05479,0.00003,24,,,3/2,1/2,,,
Ar,2,1044.05079,0.00004,1044.05079,0.00003,69,,,5/2,3/2,,,
Ar,2,1044.25908,0.00013,1044.25911,0.00004,20,,,3/2,5/2,,,
Ar,2,1044.77810,0.00005,1044.77818,0.00010,49,,,5/2,7/2,,,
Ar,2,1046.71793,0.00003,1046.71793,0.00003,617,,,7/2,5/2,,,
Ar,1,1047.0054,,1047.00528,,1600,9.8e+05,C+,0,1,,,
Ar,1,1047.8034,,1047.8034,,13,2.44e+06,C,1,1,,,
Ar,2,1049.5941,0.002,1049.59507,0.00003,2,,,3/2,3/2,,,
Ar,2,1050.01998,0.00003,1050.02000,0.00003,91,,,5/2,3/2,,,
Ar,1,,,1050.6118,,,1.58e+06,C,2,2,,,
Ar,1,1050.650,,1050.6500,,180,1.58e+06,C,2,3,,,
Ar,2,1051.691,0.003,1051.69005,0.00013,0?,,,3/2,1/2,,,
Ar,2,1051.95058,0.00003,1051.95066,0.00007,162,,,7/2,9/2,,,
Ar,2,1053.552,0.003,1053.55435,0.00007,2,,,7/2,7/2,,,
Ar,2,1054.15663,0.00003,1054.15618,0.00003,95,,,5/2,3/2,,,
Ar,2,1054.9126,0.0003,1054.91304,0.00018,9,,,1/2,3/2,,,
Ar,2,1055.5931,0.0003,1055.59258,0.00004,11,,,5/2,3/2,,,
Ar,2,1058.083,0.003,1058.08896,0.00003,2,,,5/2,5/2,,,
Ar,2,1060.769,0.003,1060.76773,0.00006,0,,,5/2,5/2,,,
Ar,2,1061.39950,0.00019,1061.39906,0.00005,13,,,3/2,3/2,,,
Ar,2,1061.94663,0.00003,1061.94666,0.00008,89,,,5/2,7/2,,,
Ar,2,1063.7378,0.0003,1063.73779,0.00017,11,,,3/2,3/2,,,
Ar,2,1063.81207,0.00003,1063.81206,0.00003,135,,,7/2,5/2,,,
Ar,2,1063.9885,0.0003,1063.98913,0.00017,9,,,3/2,5/2,,,
Ar,2,1066.10079,0.00009,1066.10069,0.00005,20?,,,1/2,1/2,,,
Ar,2,1066.454,0.003,1066.45672,0.00005,0.5,,,3/2,5/2,,,
Ar,1,1067.3565,,1067.3566,,200,4.9e+06,D,1,2,,,
Ar,1,1068.1773,,,,11,,,,,,,
Ar,2,1068.30372,0.00014,1068.30352,0.00006,20,,,5/2,7/2,,,
Ar,1,,,1068.3404,,,2.1e+05,E,2,1,,,
Ar,2,1072.0530,0.002,1072.05413,0.00005,1,,,5/2,3/2,,,
Ar,1,1073.387,,,,30,,,,,,,
Ar,1,1075.916,,,,30,,,,,,,
Ar,2,1076.43816,0.00003,1076.43815,0.00004,129,,,7/2,9/2,,,
Ar,2,1078.51355,0.00015,1078.51388,0.00015,19,,,3/2,5/2,,,
Ar,2,1081.28968,0.00004,1081.28968,0.00004,437,,,5/2,3/2,,,
Ar,2,1081.6490,0.0003,1081.64966,0.00005,11,,,3/2,1/2,,,
Ar,2,1081.78828,0.00016,1081.78840,0.00018,15,,,5/2,5/2,,,
Ar,2,1082.94584,0.00010,1082.94584,0.00004,28,,,3/2,1/2,,,
Ar,2,1084.004,0.001,1084.00384,0.00005,0.0026,,,3/2,5/2,,,
Ar,2,1086.73448,0.00006,1086.73452,0.00007,48,,,7/2,9/2,,,
Ar,2,1086.78848,0.00011,1086.78891,0.00007,24,,,5/2,5/2,,,
Ar,2,1086.97110,0.00011,1086.97136,0.00008,23,,,7/2,7/2,,,
Ar,2,1089.794,0.001,1089.79246,0.00013,0.0015,,,3/2,5/2,,,
Ar,2,1091.379,0.008,1091.38139,0.00019,0,,,5/2,7/2,,,
Ar,2,1091.667,0.010,1091.67092,0.00004,1,,,5/2,5/2,,,
Ar,2,1092.34440,0.00004,1092.34440,0.00004,251,,,5/2,3/2,,,
Ar,2,1093.17296,0.00013,1093.17313,0.00014,20,,,1/2,1/2,,,
Ar,1,,,1095.0726,,,3.96e+05,C,2,1,,,
Ar,2,1095.42865,0.00009,1095.42866,0.00008,28,,,1/2,3/2,,,
Ar,2,1097.38009,0.00014,1097.38012,0.00014,37bl,,,1/2,1/2,,,
Ar,2,1097.433,0.010,1097.43031,0.00011,1,,,7/2,7/2,,,
Ar,2,1098.23830,0.00006,1098.23833,0.00008,43,,,5/2,7/2,,,
Ar,2,1102.60413,0.00009,1102.60411,0.00009,31,,,3/2,3/2,,,
Ar,2,1102.65233,0.00019,1102.65248,0.00012,15,,,3/2,1/2,,,
Ar,2,1103.13442,0.00014,1103.13430,0.00007,24,,,3/2,1/2,,,
Ar,2,1106.79439,0.00004,1106.79446,0.00005,74,,,5/2,7/2,,,
Ar,2,1106.84554,0.00009,1106.84555,0.00004,33,,,3/2,3/2,,,
Ar,1,1107.8869,,1107.8868,,11,8.3e+05,C,2,2,,,
Ar,2,1108.3617,0.0003,1108.36086,0.00004,10,,,3/2,3/2,,,
Ar,2,1108.76873,0.00012,1108.76859,0.00016,21,,,5/2,5/2,,,
Ar,1,1110.646,,,,30,,,,,,,
Ar,2,1114.57164,0.00015,1114.57172,0.00005,18,,,3/2,3/2,,,
Ar,2,1117.32792,0.00004,1117.32794,0.00004,66,,,3/2,3/2,,,
Ar,2,1118.15835,0.00010,1118.15832,0.00004,28,,,3/2,1/2,,,
Ar,2,1120.97103,0.00014,1120.97107,0.00004,23,,,3/2,3/2,,,
Ar,2,1121.1305,0.0002,1121.13043,0.00004,11,,,5/2,5/2,,,
Ar,2,1121.4836,0.0002,1121.48368,0.00005,10,,,5/2,3/2,,,
Ar,2,1121.7299,0.0003,1121.73040,0.00009,10,,,5/2,3/2,,,
Ar,1,,,1124.8350,,,2.8e+05,E,1,1,,,
Ar,2,1125.35065,0.00004,1125.35056,0.00006,234,,,3/2,3/2,,,
Ar,2,1131.1417,0.0002,1131.1408,0.0003,36bl,,,7/2,7/2,,,
Ar,2,1132.53660,0.00013,1132.53663,0.00009,23?,,,3/2,3/2,,,
Ar,2,1133.65635,0.00006,1133.65639,0.00008,33,,,3/2,3/2,,,
Ar,2,1134.93641,0.00010,1134.93640,0.00005,28,,,5/2,7/2,,,
Ar,2,1136.10710,0.00007,1136.10699,0.00008,41,,,5/2,5/2,,,
Ar,1,,,1139.3703,,,2.22e+06,C,1,0,,,
Ar,1,1144.1832,,1144.1832,,12,1.39e+06,C,2,1,,,
Ar,2,1146.3959,0.0002,1146.39608,0.00005,13,,,3/2,1/2,,,
Ar,1,,,1146.7545,,,3.69e+05,C,1,2,,,
Ar,2,1147.02870,0.00004,1147.02881,0.00008,69,,,5/2,7/2,,,
Ar,1,1148.8109,,1148.81076,,400,1.9e+05,C,1,1,,,
Ar,2,1150.34797,0.00016,1150.34815,0.00013,19,,,3/2,5/2,,,
Ar,2,1155.86266,0.00028,1155.86158,0.00008,23bl,,,3/2,1/2,,,
Ar,1,,,1158.0389,,,3.46e+05,C,3,4,,,
Ar,1,,,1158.0446,,,3.46e+05,C,3,3,,,
Ar,2,1161.0982,0.0002,1161.09843,0.00009,14,,,3/2,3/2,,,
Ar,2,1164.82955,0.00007,1164.82958,0.00004,35,,,5/2,5/2,,,
Ar,2,1164.83960,0.00014,1164.83947,0.00005,22,,,1/2,3/2,,,
Ar,1,1166.8710,,1166.8709,,200,3.76e+06,C,2,2,,,
Ar,2,1167.78958,0.00015,1167.78966,0.00014,21,,,3/2,5/2,,,
Ar,1,1171.9488,,1171.9487,,12,9.52e+05,C,2,1,,,
Ar,2,1172.04462,0.00006,1172.04458,0.00006,47,,,5/2,7/2,,,
Ar,1,,,1173.3236,,,6.7e+05,C,0,1,,,
Ar,2,1174.46856,0.00019,1174.46852,0.00004,13,,,5/2,3/2,,,
Ar,2,1175.60851,0.00014,1175.60858,0.00010,21,,,1/2,1/2,,,
Ar,2,1176.0647,0.0004,1176.06561,0.00007,9,,,5/2,5/2,,,
Ar,2,1176.95605,0.00004,1176.95605,0.00004,78,,,7/2,5/2,,,
Ar,2,1187.48500,0.00004,1187.48502,0.00006,166,,,1/2,1/2,,,
Ar,1,,,1194.3302,,,4.6e+06,D+,1,2,,,
Ar,1,,,1194.3871,,,4.6e+06,D+,1,1,,,
Ar,1,,,1202.6648,,,4.2e+05,D,0,1,,,
Ar,2,1202.7042,0.0001,1202.70386,0.00007,54,,,7/2,9/2,,,
Ar,2,1204.2942,0.0002,1204.29484,0.00004,20bl,,,5/2,5/2,,,
Ar,2,1205.90346,0.00014,1205.90352,0.00007,24,,,1/2,1/2,,,
Ar,2,1206.06679,0.00010,1206.06676,0.00004,31,,,3/2,5/2,,,
Ar,2,1206.62791,0.00006,1206.62787,0.00004,49,,,3/2,3/2,,,
Ar,2,1208.95606,0.00004,1208.95614,0.00007,200,,,5/2,5/2,,,
Ar,2,1209.26668,0.00007,1209.26626,0.00009,46?,,,3/2,5/2,,,
Ar,1,1211.2326,,1211.2324,,200,3.1e+06,D,3,3,,,
Ar,2,1212.24364,0.00004,1212.24371,0.00007,141,,,3/2,3/2,,,
Ar,1,1213.9738,,1213.9737,,50,4.5e+06,D,1,1,,,
Ar,2,1216.45876,0.00004,1216.45879,0.00004,120,,,1/2,3/2,,,
Ar,2,1218.43644,0.00011,1218.43650,0.00009,32,,,3/2,1/2,,,
Ar,2,1219.8047,0.0003,1219.80505,0.00006,14,,,1/2,3/2,,,
Ar,2,1230.72520,0.00010,1230.72513,0.00012,42,,,1/2,3/2,,,
Ar,1,1234.3393,,1234.3392,,50,2.0e+06,D,2,3,,,
Ar,1,,,1235.5819,,,3.5e+06,D,2,2,,,
Ar,1,,,1235.6297,,,3.5e+06,D,2,3,,,
Ar,2,1237.4840,0.0002,1237.48403,0.00003,15,,,3/2,3/2,,,
Ar,2,1239.27259,0.00008,1239.27259,0.00006,40,,,7/2,7/2,,,
Ar,1,1240.2827,,1240.2828,,200,1.1e+07,D,1,1,,,
Ar,2,1240.3652,0.0002,1240.36527,0.00008,100,,,1/2,3/2,,,
